	id	text	misogynous	aggressiveness	clean
965	966	@VicktoriaQueen @curvyandbadboy @rogycp6975 @luixleielui @puccipuccibaucp Adesso se ti giri e ci fai vedere anche il tuo bel culone.... mmmmmmh... ??	1	1	ti ci il tuo bel culone mmmmmmh
966	967	L'uomo de coccio si accompagna egregiamente con la figa di legno, #20aprile	1	0	l'uomo coccio si la figa legno #
967	968	@Vania_Bulova Ti scopo le tettone e ti sborro in faccia	1	1	ti scopo le tettone ti faccia
968	969	@ValeNappi Che bel puttanone che sei, un troione mai visto	1	1	@valenappi che che bel puttanone che un troione
969	970	@thebrittanyxoxo Super tettona ma che misura sono amore ????	1	0	@thebrittanyxoxo super tettona che che misura amore
970	971	@LunaDarkHot @pjot_rock @Milf_Jessica_SC @machepiacere @Legsandheels71 @spicylabPROD @SiliconEros @M6969Xx @AssReFocus @PiediWeb @Viciosillos Ti scopo la fica e il culo e ti sborro sulle scarpe	1	1	@pjot_rock @milf_jessica_sc @machepiacere @legsandheels71 @spicylabprod @m6969xx @piediweb ti scopo la fica il culo ti scarpe
971	972	@jason05_ Meglio un puttanone	1	0	un puttanone
972	973	#uominiedonne In spiaggia sotto al sole con 50 gradi all'ombra lei vai tutta di nero e con i tacchi tipo puttanone di lido.	1	1	uominiedonne spiaggia al sole gradi ombra lei i tacchi tipo puttanone lido
973	974	#uominiedonne DONATELLA.: er puttanone!	1	1	uominiedonne donatella puttanone
974	975	@Ms_feet1 messa cosi con il mio cazzo ti sfonderei la figa e il culo.!! https://t.co/BmvYBnYleT	1	1	messa il mio cazzo ti la figa il culo
975	976	"@-Il diabolico (e sempre impunito"") Berluschino ""sabota giorno e notte"" (l'ha giurato alla Culona teutonica) l'odiato ""finto estremista"" Matteo 2, mettendogli tra i piedi ogni ""trabocchetto"" !- Alla fine= Salvino e DiMaggino  : con in mano ""il cerino"" (sp"	1	1	"@-il berluschino giorno notte l' culona l'odiato estremista matteo i piedi ogni ""trabocchetto fine= salvino dimaggino mano il cerino sp"
976	977	@WGnocca @ValeNappi un gran bel pezzo di figa	1	0	@wgnocca @valenappi un gran bel pezzo figa
977	978	@LunaticaStrega Ciaoo bella culona	1	1	ciaoo culona
978	979	@elisabett78 A me sembrava fosse Gran Pezzo di Figa, vicino a Magnifico Culo!	1	1	me gran pezzo figa magnifico culo
979	980	@palladivetro011 @mimmobrasil @DeMichelangel @andrefaberccc @Ciuchinooo @Cardo_Maximus @Gioia_GM_ @janapergliamici @PakoRuggiero @spadi84 @Io_da_solo @Ndonioo @fonsino85 @1stefanomonda @Walter21555368 @Ericbludue @BabyBabydoll77 @carlotuitt @CeraunavoltaD	1	0	@palladivetro011 @mimmobrasil @andrefaberccc @ciuchinooo @gioia_gm @janapergliamici @spadi84 @io_da_solo @1stefanomonda @walter21555368 @ericbludue @babybabydoll77 @carlotuitt @ceraunavoltad
980	981	@GILDA31395269 Che gran troia che sei sono di Roma e mi piacerebbe schizzarti addosso mentre il cornuto guarda!!!! https://t.co/zo2D51VYCw	1	1	@gilda31395269 che che gran troia che roma mi schizzarti il cornuto https://t.co/zo2d51vycw
981	982	@SexyRamonaXXX Ciao ramona bella tettona sei sempre sexi bellissima patatona bella bagnata uuummm	1	0	ciao ramona tettona patatona uuummm
982	983	@TerryEmpyre La perpetua e' un puttanone	1	1	la perpetua e' un puttanone
983	984	@spadi84 @mimmobrasil @carlotuitt @DeMichelangel @andrefaberccc @Ciuchinooo @Cardo_Maximus @Gioia_GM_ @janapergliamici @palladivetro011 @PakoRuggiero @Io_da_solo @Ndonioo @fonsino85 @1stefanomonda @Walter21555368 @Ericbludue @BabyBabydoll77 @CeraunavoltaD	1	0	@spadi84 @mimmobrasil @carlotuitt @andrefaberccc @ciuchinooo @gioia_gm @janapergliamici @palladivetro011 @pakoruggiero @io_da_solo @1stefanomonda @walter21555368 @ericbludue @babybabydoll77 @ceraunavoltad
984	985	Mia mamma: “al grande fratello c’è una ti somiglia troppo nei modi di fare” vado a vedere il personaggio è una demente figa di legno e che sta sul cazzo a tutti. Ok grazie mi fa piacere questo accostamento mamma	1	1	mamma fratello c’ ti modi il personaggio una demente figa legno che cazzo tutti grazie mi piacere questo accostamento mamma
985	986	@AlessiaMorani mi chiedo di cosa ti strafai x concepire questi discorsi allucinanti la merda che votava x voi ha creduto di poter vivere da parassita sono i votanti che vi spartite voi e i 5 stelle ....il centrodestra  non e' un partito ne nazista ne stal	1	1	@alessiamorani mi cosa ti questi discorsi la merda che x voi parassita i votanti che vi voi stelle il centrodestra un partito ne ne
986	987	Ti inculo e te urla di piacere troia https://t.co/Jb3UodBtZq	1	1	ti te urla piacere troia
987	988	UN BEL CULO DA SFONDARE? https://t.co/GVCkT5t1pD  ?  ww videodi sesso it video incesto familiare italiano lei troia lui cornuto 3 scopate video private free xxx videoamatoriali Carmella krossa giovane coppia amatorial	1	1	bel culo da sfondare videodi sesso it video incesto lei lui cornuto scopate free xxx videoamatoriali carmella krossa coppia
988	989	@Saverio2119 @kuneijder Tipo Veronica che di giorno faceva la baby sitter e di notte faceva il puttanone nei locali	1	0	@kuneijder tipo veronica che giorno la baby sitter notte il puttanone locali
989	990	sei una cagna con collare https://t.co/dX5DGN1Q3D	1	1	una cagna collare https://t.co/dx5dgn1q3d
990	991	Fantastica tettona sexy  https://t.co/YoodBeBydA	1	1	tettona
991	992	@Giuliettaxxx84 Tu eri la troia sottomessa e scopata in questo caso ?	1	1	@giuliettaxxx84 tu la troia questo caso
992	993	Io e la mia migliore amica ci completiamo. Infatti lei è tettona.	1	0	io la mia migliore amica ci lei tettona
993	994	e chi e' il gran puttanone???????? #etucosamonti? https://t.co/0sPp3JyM1P	1	1	chi il gran puttanone # etucosamonti
994	995	@vittoriarisi Che sexy cameriera!!! Mi manchi tettona... Ho voglia di rivederti...	1	0	che che sexy cameriera mi tettona voglia
995	996	@Commarossi @melodiedelcuore Stai zitta puttana	1	1	@melodiedelcuore puttana
996	997	@tuttotuo63 e porcona ti sborro in figa	1	1	porcona ti figa
997	998	@dar10_g si anche io ! due sono quelli con le foto della nota baldracca dai capelli blu che cambia nome ogni tre giorni e cerca di vendere credo qualche sito per segalitici o incontri con vecchi battone radioattive	1	1	@dar10_g si io quelli le foto baldracca capelli che nome ogni tre giorni qualche sito segalitici incontri battone
998	999	@mariangela681 Te lo do volentieri i  figa e culo troia e ti sborro in bocca	1	1	@mariangela681 te lo i  figa culo troia ti bocca
999	1000	@mariangela681 Allarga le cosce e vedrai che splendida giornata ti inculo x bene	1	1	@mariangela681 le cosce giornata ti inculo
1000	1001	Tipo un puttanone... che disagio... https://t.co/ZodPakdiLP	1	1	tipo un puttanone che disagio https://t.co/zodpakdilp
1001	1002	@ouZlatan Che troia che sei @gretamenchi	1	1	che troia che
1002	1003	@LinaFerris Ti scopo quelle tettone succose...fino a sborrarti in faccia...mentre con la mano ti sgrilletto la figa...e tu gridando come una cagna laverai la mia mano squirtando!!	1	1	ti quelle quelle tettone sborrarti faccia la mano ti la figa tu una cagna la mia mano squirtando
1003	1004	RT @spaccone71: Mia moglie e una lurida troia https://t.co/9KuidmE93N	1	1	rt @spaccone71 moglie una lurida troia https://t.co/9kuidme93n
1004	1005	@GILDA31395269 vieni da me ... che ti sborro dappertutto ...  Giovanni 339 3867640 Bologna	1	1	@gilda31395269 me che ti giovanni bologna
1005	1006	"@Corriere sbrigatevi che Mattarella telefona alla Culona"" in Germania e so cazzi!"""	1	1	@corriere sbrigatevi mattarella culona germania cazzi
1006	1007	@sexystarMarika Bentornata su Twitter tettona!!!	1	0	@sexystarmarika twitter tettona
1007	1008	@LinaFerris Sei una grande pompinara	1	0	una grande pompinara
1008	1009	@roby90Pd che bel culone .......	1	0	che culone
1009	1010	@1111scihl Ti sborro tutta anche le orecchie!!!	1	1	@1111scihl ti le orecchie
1010	1011	@annadesider1 che troia che sei....	1	1	@annadesider1 @annadesider1 che troia che
1011	1012	@lizitika17 Tettona mia?	1	1	tettona
1012	1013	@SlutMagn3t Con sta faccia da Troia come fai a non venire subito???	1	1	faccia troia
1013	1014	@lovecouple31 Che bei pompini che fai fallo anche a me cosi ti sborro il mio caldo nettare tutto in bocca.	1	1	@lovecouple31 pompini che me ti tutto bocca
1014	1015	@KateUpton @Yamamay Pezzo di figa ????????????????????????	1	1	@kateupton @yamamay pezzo figa
1015	1016	Se é acida allora si crede figa ma in realtà é la più cessa tra le sue amiche.	1	0	si figa realtà le sue amiche
1016	1017	che poi il balletto te lo fa pure jlo, e anche meglio.il puttanone te lo fa pure jlo, e anche meglio.il testo dei cartoni animati bicicleta barbita te lo fa pure jlola voce non pervenuta per entrambe. quindi le armi sono pari.eppure JLO non attacca.	1	1	il balletto te lo jlo puttanone te lo jlo meglio.il meglio.il testo cartoni bicicleta barbita te lo jlola jlola voce entrambe le armi jlo
1017	1018	@ammaiFiamma Certo che pure la figa di legno alla quale risponde eh....	1	1	la figa legno quale
1018	1019	Bel culone della mia amica https://t.co/A3ewYkYx1Q	1	0	culone amica
1019	1020	@Paprikavalery37 ciao tesoro buon pm e buon weekend se vuoi ti sborro io sui piedi e in bocca con la crema calda con il mio cazzo da 23 cm	1	1	@paprikavalery37 ciao tesoro pm weekend ti io piedi bocca la crema il mio cazzo cm
1020	1021	@jazzfusion1967 complimenti bella signora che gran bel culone. Sei stupendamente FEMMINA . Mmmmm	1	0	@jazzfusion1967 complimenti signora che culone femmina
1021	1022	@SexyRamonaXXX Che puttanona	1	1	che @sexyramonaxxx che puttanona
1022	1023	@Greis262 @Cam4_IT Ora si che ti sborro tutta	1	1	@cam4_it si che ti
1023	1024	@giuseann74 Io ti scopo forte così puttana	1	1	io ti scopo puttana
1024	1025	@ValeNappi wow che bel culone....	1	0	@valenappi wow che culone
1025	1026	@coccinella3235 GRANDISSIMA TROIA POMPINARA!!!!	1	1	@coccinella3235 grandissima troia pompinara
1026	1027	RT @Free95440926: @Ms_feet1 Che bel culone	1	1	rt @free95440926 che che bel culone
1027	1028	@RossoneroKonic @_Lodetti_ @matteo_ariux @Stronzio3 @MBoris89 @chiara56543176 @Nai_Robi1 @vitoofwall82 @nosferatum2014 @semprepositivo3 @MilanCapiscer @MiraBellone_ @Nairobi Sei una puttanona konic	1	1	@_lodetti @matteo_ariux @mboris89 @chiara56543176 @nosferatum2014 @semprepositivo3 @nairobi una puttanona konic
1028	1029	@tossina_libera ti ho segnalato io lurida troia	1	1	ti io troia
1029	1030	@SquirtVid @silvy762 Ti sborro in bocca che passione	1	1	@squirtvid @silvy762 ti bocca che passione
1030	1031	@CapitanoEric @SALONEROTICOBCN @MaryTheRider @gothicswat89 @yukikon @LunaDarkHot @Greis262 @Yelenavera1 grande follador! anche la tettona non è male....????????	1	0	@gothicswat89 @yukikon @yelenavera1 grande follador la tettona
1031	1032	@pioggiadoro Pompinara di lusso	1	1	@pioggiadoro pompinara lusso
1032	1033	PUTTANA TI STO ASPETTANDO TI SBATTO BAEKHYUN IN FACCIA APPENA ARRIVI https://t.co/5OMorcqOLF	1	1	ti sto aspettando ti sbatto baekhyun faccia appena arrivi https://t.co/5omorcqolf
1033	1034	@_Fartzilla @lauraboldrini Perchè vorrebbe essere sottomessa con la forza da un negrone corpulento che la tiri fuori dall'incubo delle coniugazioni grammaticali.E noi dobbiamo prenderci carico delle istanze del suo inconscio, senza onorario.	1	1	@_fartzilla @lauraboldrini perchè la forza un negrone la tiri dall'incubo coniugazioni noi carico istanze inconscio onorario
1034	1035	Il ciclo mi fa diventare tettona	1	0	il ciclo mi tettona
1035	1036	Mariana che disperatamente vuole separare baye da Lucia.A stronza guarda che te mando fuori appena vai in nomination a coayo de tenemmePatrizia una settimana in più. Che cazzo di gioco stai a fa!?Schifosa.#gf15 #vogliamoladirettah24	1	1	mariana che baye lucia stronza che te vai nomination coayo tenemmepatrizia una settimana che cazzo gioco # vogliamoladirettah24
1036	1037	@CatFetish_74 @Cam4_IT @Cam4 @Cam4_FR @Cam4_DE @Cam4_ES @Cam4_UK @Cam4_NL @CAM4_PT @cam4mx Non resisto a vedere la tua faccia vogliosa ummmmm libidine erotica assolutamente irresistibile sei tutta da sborrare scopare fica culo bocca una faccia da pompinar	1	1	@catfetish_74 @cam4_it @cam4 @cam4_fr @cam4_de @cam4_es @cam4_uk @cam4_nl @cam4_pt @cam4mx la tua faccia libidine tutta fica culo una faccia pompinar
1037	1038	@VyRoxs wow ma che pezzo di figa che sei	1	0	@vyroxs wow che pezzo figa che
1038	1039	@EllyBarbolini Grazie mille, sei un tesoro, ma non mi starebbero ♥️ in foto non sembra ma sono una culona :’)	1	0	grazie un tesoro mi foto una culona
1039	1040	@vittoriozucconi @udogumpel Udo poi quando governano questi che fai? Formatti tutto e ti converti subito? Ma ci pensi la merkel che si prende della culona inchiavabile anche da Matteo e Giggino? ?	1	0	@udogumpel udo questi che tutto ti ci la merkel che si culona matteo giggino
1040	1041	@unoscribacchino @AsiaArgento Asia Argento siccome capisci che se lo scrivessi tu un commento così demenziale ti prenderebbero a gatti morti in faccia, queste perle ce le propini ritwittandole da un poveraccio. Sei più da compatire che da biasimare.	1	0	@unoscribacchino @asiaargento asia argento se lo tu un commento ti gatti faccia queste perle ce le propini un poveraccio
1041	1042	@sempregeneroso x la vacca musulmana&gt;&gt; egregio baldracca musulmana fetente- questo dovevano fare a te - brutta puttana di merda.	1	1	la vacca musulmana&gt;&gt egregio baldracca fetente- questo te puttana merda
1042	1043	@PaulDiamondACM Fratellastri di padre che è il Dio Calcio ma l'unica gran SUCAMINCHIA È QUELLA GRAN PUTTANONA CHE TI HA SFORNATO ⚫??	1	1	fratellastri padre che il dio calcio l'unica gran sucaminchia gran puttanona che ti sfornato ⚫
1043	1044	Selvaggia stasera più acida del solito. Ha rotto proprio le palle. Arriverà il giorno che qualcuno le sbatterà in faccia che lei non è perfetta e non è nessuno per giudicare gli altri.  #BallandoConLeStelle	1	0	solito le palle il giorno qualcuno le faccia lei nessuno gli altri # ballandoconlestelle
1044	1045	@pazzihardcore @Giuseppone25 Buona sera tettona	1	1	@giuseppone25 @giuseppone25 buona sera tettona
1045	1046	che troia che sei HO SOLO DETTO UN PO' DI PIÙ https://t.co/tGn4uAKjKH	1	1	che troia che solo un po più
1046	1047	@1111scihl Eccola la pompinara	1	1	@1111scihl la pompinara
1047	1048	@Viperissima_ un puttanone industriale AH ah ah ah ah ah ah ah (scherzoo)	1	0	un puttanone ah scherzoo
1048	1049	Solare e depressa,bulimica, tettona pentita mancano solo i pappataci   #ungiornoinpretura	1	1	solare tettona i pappataci    # ungiornoinpretura
1049	1050	@AntonioSanson23 Cosa c'entra l'ex cavaliere poi me lo spiega! Juncker è tutto ciò che di più merdoso l'Europa potesse esprimere come capo della famigerata Commissione. Infatti è piaciuto subito alla culona crucca! Se crepasse domani stapperei un paio di	1	1	@antoniosanson23 cosa c' l'ex cavaliere me lo juncker tutto ciò che l'europa capo commissione culona crucca un paio
1050	1051	Se fosse vissuta oggi, Marianna de Leyva (in arte Gertrude alias la Monaca di Monza) sarebbe stata una figa di legno tacciabile di frigidità. #ungiornoinpretura	1	0	marianna leyva arte gertrude la monaca monza una figa legno frigidità # ungiornoinpretura
1051	1052	Cerco di scrivere pensieri profondi, profondissimi, e non mi si caga nessuno. Due puttanone scattano 18 selfie al giorno e ricevono, oltre alla bava, 200/300/400 cuoricini. Bene, ma non benissimo.	1	0	pensieri mi si nessuno puttanone selfie giorno alla bava cuoricini
1052	1053	@LaPechus1 Bisti, calle culona	1	0	@lapechus1 bisti calle culona
1053	1054	PUTTANONE. ✔️	1	1	puttanone ✔
1054	1055	@lolitabrown771 @Whitelover69 @DevilDooL @RT4CAM @slowcountryboy1 @Mzkizz1 @ErivanEsc @ChaturbateGrls @chaturbateEU @Ebony_Women @chaturbate Che bella figa ché ai mi piacerebbe leccare tutta amore mio ti scoperei	1	1	@whitelover69 @whitelover69 @devildool @rt4cam @mzkizz1 @erivanesc @chaturbateeu @ebony_women che che bella figa mi tutta amore ti
1055	1056	@_luucero culona dice jsjs jacky	1	1	culona jsjs jacky
1056	1057	@donnewhatsapp Ciao moglie Tettona vogliamo essere amici? Io il tuo infedele amico.	1	1	moglie tettona amici io il tuo infedele amico
1057	1058	@KaylaKleevage @prisxxxotica bella pompinara	1	1	@kaylakleevage @prisxxxotica pompinara
1058	1059	@TheSophieJames @alixxxnik ciao bella pompinara	1	1	@alixxxnik ciao pompinara
1059	1060	mano a mano con la beluuuu kessel alias culona?	1	0	mano mano la beluuuu kessel alias culona
1060	1061	@StefaVillar Ciao gattina che bel culo e ché figa mi piacerebbe  scoparli entrambi i buchi seguimi in pvt.kiss kiss	1	1	ciao gattina che culo figa mi i buchi pvt.kiss kiss
1061	1062	La certezza rappresentata a Königsberg dalle passeggiate di Kant delle cinque per me è rappresentata dal follow quotidiano della strappona tettona che evidentemente trova in comune con me l’interesse per la “dance” (?).	1	1	la certezza königsberg passeggiate kant me follow quotidiano strappona che comune me l’interesse la “dance
1062	1063	@RealCurvesLA Porca troia che culoooo te lo mordereiiiii mmmmm te lo prenderei a schiaffi quel bel culo andi love you much nice you	1	1	troia che culoooo te lo mordereiiiii te lo schiaffi quel bel culo andi love you much nice you
1063	1064	@lauraboldrini Ancora rompi il caxxo? Ma sparati brutta e vecchia baldracca	1	1	il caxxo sparati baldracca
1064	1065	@ladymuffin82 Dio,che troia che sei...Come mi piacerebbe riempirti di sborra mentre stai messa così.... ??	1	1	@ladymuffin82 dio troia che mi sborra
1065	1066	Che brutta la vita da sedentaria culona lardosa	1	1	che brutta la vita culona
1066	1067	ma che cazzo vi lamentate di claudia che lecca una cannuccia quando siete i primi che vi fareste leccare ben altro da una figa del genere? io in primis, ovviamente	1	0	vi claudia che una cannuccia che vi altro una figa genere io in primis
1067	1068	@tuttotuo63 un bel culone tutto da trombare e da sfondare	1	1	un bel culone
1068	1069	@tuononnopirata Sempre meglio della figa di legno	1	1	figa legno
1069	1070	@MutSrg mmmm che bella cagna... ti scoperei umiliandoti già mi eccito immaginando i tuoi gemiti di piacere ???	1	1	@mutsrg mmmm che cagna ti scoperei umiliandoti mi i tuoi gemiti piacere
1070	1071	@Cuck_and_Sweet prima e dopo sempre un gran pezzo di figa sei rimasta baci mmmm	1	0	@cuck_and_sweet un gran pezzo figa baci mmmm
